run_id,quant,arm,rep,task_index,task_id,task_type,accumulated_prompt_tokens,completion_tokens,energy_j,j_per_completion_token,duration_s,avg_power_w,peak_power_w,vram_peak_mb,quality,quality_subscores,cumulative_energy_j,is_compaction,compaction_index,status,error,nvml_samples,nvml_available,session_tag
AWQ_naive_rep3,AWQ,naive,3,27.0,T15,SONDA,6553,24,399.4365,16.64319,1.9032,210.21,342.61,22495.2,0.0,"{'contains_all': 0.0, 'contains_any': 0.0}",12671.2211,False,0,ok,,20,True,v3_filler
AWQ_naive_rep3,AWQ,naive,3,28.0,FILL_16,FACT,6631,70,531.9181,7.59883,2.3033,230.11,379.62,22495.2,0.5,{'contains_any': 0.5},13203.1393,False,0,ok,,24,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,0.0,FILL_01,FACT,3165,74,511.0166,6.90563,1.9035,270.14,400.79,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",511.0166,False,0,ok,,20,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,1.0,FILL_02,FACT,3265,38,264.9602,6.97264,1.6024,167.82,238.97,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",775.9768,False,0,ok,,17,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,2.0,SONDA_A,SONDA,3350,4,206.1602,51.54006,1.4024,150.32,213.18,22495.2,1.0,{'contains_all': 1.0},982.137,False,0,ok,,15,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,3.0,FILL_03,CLASSIFY,3419,91,415.3859,4.56468,2.1032,197.02,320.7,22495.2,1.0,{'contains_all': 1.0},1397.5229,False,0,ok,,22,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,4.0,FILL_04,CONSTRAINT,3590,496,1342.5452,2.70674,5.5078,242.73,311.75,22495.2,1.0,{'contains_any': 1.0},2740.0682,False,0,ok,,56,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,5.0,FILL_05,DRAFT,4155,119,507.0492,4.26092,2.4037,210.14,324.75,22495.2,1.0,{'contains_any': 1.0},3247.1174,False,0,ok,,25,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,6.0,FILL_06,FACT,4314,37,309.5137,8.36524,1.7031,183.94,289.91,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",3556.6311,False,0,ok,,18,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,7.0,SONDA_B,SONDA,4384,5,246.223,49.2446,1.5026,167.55,226.14,22495.2,1.0,{'contains_all': 1.0},3802.8542,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,8.0,FILL_07,SUMMARIZE,4444,192,719.5444,3.74763,3.1049,231.03,339.95,22495.2,1.0,{'contains_any': 1.0},4522.3986,False,0,ok,,32,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,9.0,SONDA_D,SONDA,4686,8,239.4678,29.93347,1.5028,162.31,236.26,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",4761.8663,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,10.0,FILL_M1,FACT,4731,7,262.2258,37.46082,1.5029,178.32,236.29,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5024.0921,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,11.0,SONDA_E,SONDA,4779,5,266.6116,53.32232,1.5026,181.03,235.59,22495.2,1.0,{'contains_any': 1.0},5290.7037,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,12.0,FILL_M2,FACT,4814,2,264.2081,132.10403,1.5025,179.39,245.72,22495.2,1.0,{'contains_any': 1.0},5554.9118,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,13.0,SONDA_F,SONDA,4853,4,261.5307,65.38267,1.503,177.65,234.84,22495.2,1.0,{'contains_all': 1.0},5816.4424,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,14.0,FILL_08,FACT,4906,63,429.2214,6.81304,2.0029,215.43,338.37,22495.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",6245.6639,False,0,ok,,21,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,15.0,SONDA_G,SONDA,5013,2,245.0264,122.51319,1.5029,166.79,237.74,22495.2,1.0,{'contains_any': 1.0},6490.6902,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,16.0,FILL_M3,FACT,5050,4,272.4576,68.1144,1.5021,185.03,241.84,22495.2,1.0,{'contains_any': 1.0},6763.1478,False,0,ok,,16,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,17.0,SONDA_H,SONDA,5090,7,298.8136,42.68766,1.6026,189.94,249.15,22495.2,1.0,{'contains_any': 1.0},7061.9615,False,0,ok,,17,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,18.0,FILL_09,CONSTRAINT,5155,100,530.7438,5.30744,2.4042,220.64,349.68,22495.2,1.0,{'contains_all': 1.0},7592.7053,False,0,ok,,25,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,19.0,SONDA_I,SONDA,5297,5,277.7627,55.55254,1.6029,175.51,256.78,22495.2,1.0,{'contains_all': 1.0},7870.468,False,0,ok,,17,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,20.0,FILL_10,DRAFT,5357,512,1546.9441,3.02138,6.0085,256.46,354.8,22495.2,1.0,{'contains_any': 1.0},9417.4121,False,0,ok,,61,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,21.0,FILL_11,FACT,5913,55,449.0364,8.1643,2.1031,212.39,366.69,22495.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",9866.4485,False,0,ok,,22,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,22.0,SONDA_J,SONDA,6011,5,289.2587,57.85174,1.6024,183.67,288.69,22495.2,1.0,{'contains_all': 1.0},10155.7072,False,0,ok,,17,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,23.0,SONDA_C,SONDA,6062,4,319.3783,79.84457,1.6027,203.47,298.63,22495.2,1.0,{'contains_any': 1.0},10475.0855,False,0,ok,,17,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,24.0,FILL_12,FACT,6090,98,593.7264,6.05843,2.5038,236.7,359.5,22495.2,1.0,{'contains_any': 1.0},11068.8119,False,0,ok,,26,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,25.0,FILL_13,SUMMARIZE,6222,129,652.5325,5.05839,2.8039,230.92,371.83,22495.2,1.0,{'contains_any': 1.0},11721.3444,False,0,ok,,29,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,26.0,FILL_14,FACT,6389,89,547.2864,6.14929,2.404,226.07,375.46,22495.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",12268.6308,False,0,ok,,25,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,27.0,T15,SONDA,6553,24,395.6411,16.48504,1.9037,208.54,336.98,22495.2,0.0,"{'contains_all': 0.0, 'contains_any': 0.0}",12664.2718,False,0,ok,,20,True,v3_filler
AWQ_naive_rep2,AWQ,naive,2,28.0,FILL_16,FACT,6631,70,535.9509,7.65644,2.3035,232.09,381.35,22495.2,0.5,{'contains_any': 0.5},13200.2227,False,0,ok,,24,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,0.0,FILL_01,FACT,3165,74,512.0227,6.91923,1.9038,270.5,400.92,22171.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",512.0227,False,0,ok,,20,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,1.0,FILL_02,FACT,3265,38,268.426,7.06384,1.6033,169.54,248.47,22171.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",780.4487,False,0,ok,,17,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,2.0,SONDA_A,SONDA,3350,4,206.8895,51.72238,1.4028,150.51,205.57,22171.2,1.0,{'contains_all': 1.0},987.3382,False,0,ok,,15,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,3.0,FILL_03,CLASSIFY,3419,91,417.1254,4.5838,2.1033,197.72,319.86,22171.2,1.0,{'contains_all': 1.0},1404.4636,False,0,ok,,22,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,4.0,FILL_04,CONSTRAINT,3590,496,1342.7506,2.70716,5.508,242.71,310.96,22171.2,1.0,{'contains_any': 1.0},2747.2143,False,0,ok,,56,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,5.0,FILL_05,DRAFT,4155,119,507.3959,4.26383,2.4037,210.14,332.78,22399.2,1.0,{'contains_any': 1.0},3254.6101,False,0,ok,,25,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,6.0,FILL_06,FACT,4314,37,310.4064,8.38936,1.7031,184.17,270.53,22635.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",3565.0166,False,0,ok,,18,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,7.0,SONDA_B,SONDA,4384,5,246.3014,49.26028,1.5026,167.46,221.87,22875.2,1.0,{'contains_all': 1.0},3811.318,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,8.0,FILL_07,SUMMARIZE,4444,192,718.1167,3.74019,3.1045,230.56,339.04,23119.2,1.0,{'contains_any': 1.0},4529.4347,False,0,ok,,32,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,9.0,SONDA_D,SONDA,4686,8,241.7275,30.21594,1.5028,163.52,237.25,23377.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",4771.1622,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,10.0,FILL_M1,FACT,4731,7,267.32,38.18857,1.5025,181.83,250.84,23637.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5038.4822,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,11.0,SONDA_E,SONDA,4779,5,260.3198,52.06396,1.5027,177.11,235.91,23899.2,1.0,{'contains_any': 1.0},5298.8019,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,12.0,FILL_M2,FACT,4814,2,261.9289,130.96444,1.5026,177.95,234.58,24163.2,1.0,{'contains_any': 1.0},5560.7308,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,13.0,SONDA_F,SONDA,4853,4,263.3389,65.83473,1.5028,178.8,250.31,24429.2,1.0,{'contains_all': 1.0},5824.0697,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,14.0,FILL_08,FACT,4906,63,425.244,6.74991,2.0034,213.51,337.92,24429.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",6249.3138,False,0,ok,,21,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,15.0,SONDA_G,SONDA,5013,2,251.185,125.59251,1.5028,170.68,253.62,22665.2,1.0,{'contains_any': 1.0},6500.4988,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,16.0,FILL_M3,FACT,5050,4,268.6586,67.16464,1.5026,182.59,241.72,22943.2,1.0,{'contains_any': 1.0},6769.1574,False,0,ok,,16,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,17.0,SONDA_H,SONDA,5090,7,301.0489,43.00698,1.6033,191.12,265.11,23223.2,1.0,{'contains_any': 1.0},7070.2062,False,0,ok,,17,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,18.0,FILL_09,CONSTRAINT,5155,100,542.0169,5.42017,2.4058,225.28,356.19,23505.2,1.0,{'contains_all': 1.0},7612.2232,False,0,ok,,25,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,19.0,SONDA_I,SONDA,5297,5,270.0476,54.00953,1.6029,171.38,271.78,23795.2,1.0,{'contains_all': 1.0},7882.2708,False,0,ok,,17,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,20.0,FILL_10,DRAFT,5357,512,1543.0306,3.01373,6.0084,255.85,354.22,24089.2,1.0,{'contains_any': 1.0},9425.3014,False,0,ok,,61,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,21.0,FILL_11,FACT,5913,55,450.1132,8.18388,2.1038,212.66,365.75,24413.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",9875.4146,False,0,ok,,22,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,22.0,SONDA_J,SONDA,6011,5,314.5439,62.90877,1.7033,186.5,286.14,24413.2,1.0,{'contains_all': 1.0},10189.9584,False,0,ok,,18,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,23.0,SONDA_C,SONDA,6062,4,302.9749,75.74373,1.6029,193.18,290.1,22841.2,1.0,{'contains_any': 1.0},10492.9334,False,0,ok,,17,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,24.0,FILL_12,FACT,6090,98,600.4231,6.12677,2.5039,239.23,360.93,23175.2,1.0,{'contains_any': 1.0},11093.3565,False,0,ok,,26,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,25.0,FILL_13,SUMMARIZE,6222,129,632.7294,4.90488,2.7148,231.78,371.3,23517.2,1.0,{'contains_any': 1.0},11726.0859,False,0,ok,,28,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,26.0,FILL_14,FACT,6389,89,555.5318,6.24193,2.4037,229.71,367.33,23867.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",12281.6177,False,0,ok,,25,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,27.0,T15,SONDA,6553,24,395.6324,16.48469,1.9033,208.53,337.54,24227.2,0.0,"{'contains_all': 0.0, 'contains_any': 0.0}",12677.2501,False,0,ok,,20,True,v3_filler
AWQ_naive_rep1,AWQ,naive,1,28.0,FILL_16,FACT,6631,70,530.9371,7.58482,2.3041,230.07,378.31,24227.2,0.5,{'contains_any': 0.5},13208.1873,False,0,ok,,24,True,v3_filler
FP16_naive_rep3,FP16,naive,3,0.0,FILL_01,FACT,3165,88,743.2187,8.44567,2.8041,265.9,369.09,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",743.2187,False,0,ok,,29,True,v3_filler
FP16_naive_rep3,FP16,naive,3,1.0,FILL_02,FACT,3279,33,338.9985,10.27268,1.9036,179.03,269.32,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",1082.2172,False,0,ok,,20,True,v3_filler
FP16_naive_rep3,FP16,naive,3,2.0,SONDA_A,SONDA,3359,4,190.529,47.63226,1.403,138.17,178.91,24345.2,1.0,{'contains_all': 1.0},1272.7463,False,0,ok,,15,True,v3_filler
FP16_naive_rep3,FP16,naive,3,3.0,FILL_03,CLASSIFY,3428,91,630.6756,6.9305,2.9057,216.0,311.85,24345.2,1.0,{'contains_all': 1.0},1903.4219,False,0,ok,,30,True,v3_filler
FP16_naive_rep3,FP16,naive,3,4.0,FILL_04,CONSTRAINT,3599,483,2637.3022,5.46025,10.0132,262.7,312.17,24345.2,1.0,{'contains_any': 1.0},4540.7241,False,0,ok,,101,True,v3_filler
FP16_naive_rep3,FP16,naive,3,5.0,FILL_05,DRAFT,4151,130,865.9374,6.66106,3.7049,232.54,320.03,24345.2,1.0,{'contains_any': 1.0},5406.6615,False,0,ok,,38,True,v3_filler
FP16_naive_rep3,FP16,naive,3,6.0,FILL_06,FACT,4321,54,498.2201,9.2263,2.404,206.23,322.73,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5904.8816,False,0,ok,,25,True,v3_filler
FP16_naive_rep3,FP16,naive,3,7.0,SONDA_B,SONDA,4408,5,225.7493,45.14987,1.5026,152.43,206.48,24345.2,1.0,{'contains_all': 1.0},6130.6309,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,8.0,FILL_07,SUMMARIZE,4468,248,1501.0178,6.05249,5.9083,253.25,325.15,24345.2,1.0,{'contains_any': 1.0},7631.6487,False,0,ok,,60,True,v3_filler
FP16_naive_rep3,FP16,naive,3,9.0,SONDA_D,SONDA,4766,9,264.9648,29.44053,1.6029,167.79,234.23,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",7896.6135,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,10.0,FILL_M1,FACT,4812,7,272.3371,38.9053,1.6026,172.63,242.97,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",8168.9506,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,11.0,SONDA_E,SONDA,4860,5,241.2116,48.24233,1.5028,163.93,220.95,24345.2,1.0,{'contains_any': 1.0},8410.1622,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,12.0,FILL_M2,FACT,4895,2,247.4246,123.71232,1.5026,168.09,227.05,24345.2,1.0,{'contains_any': 1.0},8657.5869,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,13.0,SONDA_F,SONDA,4934,4,251.1615,62.79037,1.5025,170.28,235.63,24345.2,1.0,{'contains_all': 1.0},8908.7483,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,14.0,FILL_08,FACT,4987,61,577.3693,9.46507,2.6037,221.35,327.89,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",9486.1177,False,0,ok,,27,True,v3_filler
FP16_naive_rep3,FP16,naive,3,15.0,SONDA_G,SONDA,5092,2,231.4147,115.70737,1.505,156.44,217.71,24345.2,1.0,{'contains_any': 1.0},9717.5324,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,16.0,FILL_M3,FACT,5129,4,253.305,63.32624,1.5023,172.28,228.55,24345.2,1.0,{'contains_any': 1.0},9970.8374,False,0,ok,,16,True,v3_filler
FP16_naive_rep3,FP16,naive,3,17.0,SONDA_H,SONDA,5169,7,285.9902,40.85574,1.6022,182.1,241.91,24345.2,1.0,{'contains_any': 1.0},10256.8276,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,18.0,FILL_09,CONSTRAINT,5234,100,775.0621,7.75062,3.3043,234.14,329.35,24345.2,1.0,{'contains_all': 1.0},11031.8896,False,0,ok,,34,True,v3_filler
FP16_naive_rep3,FP16,naive,3,19.0,SONDA_I,SONDA,5376,5,265.1019,53.02038,1.603,168.17,238.44,24345.2,1.0,{'contains_all': 1.0},11296.9915,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,20.0,FILL_10,DRAFT,5436,512,2944.284,5.75055,10.914,269.33,334.42,24345.2,1.0,{'contains_any': 1.0},14241.2756,False,0,ok,,110,True,v3_filler
FP16_naive_rep3,FP16,naive,3,21.0,FILL_11,FACT,5992,55,576.5457,10.48265,2.6041,220.49,347.05,24345.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",14817.8212,False,0,ok,,27,True,v3_filler
FP16_naive_rep3,FP16,naive,3,22.0,SONDA_J,SONDA,6090,5,274.4098,54.88196,1.6029,174.34,266.01,24345.2,1.0,{'contains_all': 1.0},15092.231,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,23.0,SONDA_C,SONDA,6141,4,300.987,75.24676,1.6027,191.46,264.32,24345.2,1.0,{'contains_any': 1.0},15393.218,False,0,ok,,17,True,v3_filler
FP16_naive_rep3,FP16,naive,3,24.0,FILL_12,FACT,6169,94,799.8855,8.50942,3.3051,241.31,346.2,24345.2,1.0,{'contains_any': 1.0},16193.1036,False,0,ok,,34,True,v3_filler
FP16_naive_rep3,FP16,naive,3,25.0,FILL_13,SUMMARIZE,6297,133,1010.6993,7.59924,4.1055,244.71,348.3,24345.2,1.0,{'contains_any': 1.0},17203.8028,False,0,ok,,42,True,v3_filler
FP16_naive_rep3,FP16,naive,3,26.0,FILL_14,FACT,6468,89,779.5885,8.75942,3.3051,234.2,352.67,24345.2,0.75,"{'contains_all': 0.5, 'contains_any': 1.0}",17983.3913,False,0,ok,,34,True,v3_filler
FP16_naive_rep3,FP16,naive,3,27.0,T15,SONDA,6632,24,437.937,18.24738,2.1034,207.5,355.4,24345.2,0.0,"{'contains_all': 0.0, 'contains_any': 0.0}",18421.3284,False,0,ok,,22,True,v3_filler
FP16_naive_rep3,FP16,naive,3,28.0,FILL_16,FACT,6710,106,874.0012,8.24529,3.6052,241.1,358.23,24345.2,0.5,{'contains_any': 0.5},19295.3296,False,0,ok,,37,True,v3_filler
FP16_naive_rep2,FP16,naive,2,0.0,FILL_01,FACT,3165,88,748.7462,8.50848,2.8039,267.92,368.77,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",748.7462,False,0,ok,,29,True,v3_filler
FP16_naive_rep2,FP16,naive,2,1.0,FILL_02,FACT,3279,33,346.7081,10.50631,1.9041,182.5,270.62,24345.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",1095.4543,False,0,ok,,20,True,v3_filler
FP16_naive_rep2,FP16,naive,2,2.0,SONDA_A,SONDA,3359,4,186.4745,46.61862,1.4027,135.02,168.19,24345.2,1.0,{'contains_all': 1.0},1281.9288,False,0,ok,,15,True,v3_filler
FP16_naive_rep2,FP16,naive,2,3.0,FILL_03,CLASSIFY,3428,91,631.0167,6.93425,2.9042,216.15,310.03,24345.2,1.0,{'contains_all': 1.0},1912.9455,False,0,ok,,30,True,v3_filler
