run_id,quant,arm,rep,task_index,task_id,task_type,accumulated_prompt_tokens,completion_tokens,energy_j,j_per_completion_token,duration_s,avg_power_w,peak_power_w,vram_peak_mb,quality,quality_subscores,cumulative_energy_j,is_compaction,compaction_index,status,error,nvml_samples,nvml_available,session_tag
AWQ_compaction_rep2,AWQ,compaction,2,1.0,T02,FACT,3233,4,192.8443,48.21106,1.3028,150.47,188.72,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",556.1577,False,0,ok,,14,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,2.0,SONDA_A,SONDA,3284,5,196.5426,39.30851,1.3025,152.78,189.48,24549.2,1.0,{'contains_all': 1.0},752.7003,False,0,ok,,14,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,3.0,T03,CLASSIFY,3357,76,391.944,5.15716,2.0034,195.1,298.81,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",1144.6442,False,0,ok,,21,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,4.0,T04,CONSTRAINT,3687,395,1113.018,2.81777,4.6071,240.44,328.64,24549.2,0.9167,{'rota': 0.9166666666666666},2257.6622,False,0,ok,,47,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,5.0,T05,DRAFT,4182,230,781.3299,3.39709,3.4054,228.32,325.81,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",3038.9921,False,0,ok,,35,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,6.0,T06,FACT,4450,25,273.9279,10.95711,1.6031,173.48,272.67,24549.2,1.0,{'contains_all': 1.0},3312.92,False,0,ok,,17,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,7.0,SONDA_B,SONDA,4508,6,258.1318,43.02197,1.5028,175.74,245.31,24549.2,1.0,{'contains_all': 1.0},3571.0518,False,0,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,7.5,COMPACT_1,COMPACTION,4662,400,1225.1705,,4.9064,248.99,339.12,24549.2,,{},4796.2222,True,1,ok,,50,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,8.0,T07,SUMMARIZE,3608,139,524.5274,3.77358,2.5037,208.86,324.82,24549.2,1.0,{'contains_any': 1.0},5320.7496,False,1,ok,,26,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,9.0,SONDA_D,SONDA,3797,9,207.682,23.07577,1.4023,151.23,205.02,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5528.4316,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,10.0,FACT_M1,FACT,3847,8,221.3851,27.67313,1.4025,160.56,205.08,24549.2,1.0,{'contains_all': 1.0},5749.8166,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,11.0,SONDA_E,SONDA,3896,6,223.8696,37.31161,1.4024,162.17,204.91,24549.2,1.0,{'contains_any': 1.0},5973.6863,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,12.0,FACT_M2,FACT,3938,7,227.3549,32.47927,1.4025,164.96,206.5,24549.2,1.0,{'contains_all': 1.0},6201.0411,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,13.0,SONDA_F,SONDA,3982,4,227.3069,56.82674,1.4031,164.84,206.55,24549.2,1.0,{'contains_all': 1.0},6428.3481,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,14.0,T08,FACT,4021,13,257.6556,19.81966,1.5026,173.96,219.23,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",6686.0037,False,1,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,15.0,SONDA_G,SONDA,4078,2,228.2362,114.11812,1.4449,162.96,219.33,24549.2,1.0,{'contains_any': 1.0},6914.2399,False,1,ok,,15,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,16.0,FACT_M3,FACT,4114,9,247.0506,27.45007,1.5024,167.31,217.86,24549.2,1.0,{'contains_all': 1.0},7161.2905,False,1,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,17.0,SONDA_H,SONDA,4159,7,249.3873,35.62676,1.503,169.07,217.88,24549.2,1.0,{'contains_any': 1.0},7410.6778,False,1,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,18.0,T09,CONSTRAINT,4353,150,610.2595,4.0684,2.7043,225.23,338.57,24549.2,1.0,{'rota': 1.0},8020.9374,False,1,ok,,28,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,19.0,SONDA_I,SONDA,4545,5,241.282,48.2564,1.5026,163.31,240.72,24549.2,1.0,{'contains_all': 1.0},8262.2194,False,1,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,19.5,COMPACT_2,COMPACTION,4698,448,1347.0696,,5.3082,253.04,346.0,24549.2,,{},9609.289,True,2,ok,,54,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,20.0,T10,DRAFT,3692,512,1399.7133,2.73381,5.6082,248.68,326.95,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",11009.0022,False,2,ok,,57,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,21.0,T11,RECALL,4253,46,334.8716,7.27982,1.8035,187.61,285.91,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",11343.8739,False,2,ok,,19,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,22.0,SONDA_J,SONDA,4342,5,239.7698,47.95397,1.5033,163.21,232.19,24549.2,1.0,{'contains_all': 1.0},11583.6437,False,2,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,23.0,SONDA_C,SONDA,4393,5,248.0873,49.61746,1.5032,168.43,220.75,24549.2,0.0,{'contains_any': 0.0},11831.731,False,2,ok,,16,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,24.0,T12,FACT,4428,18,284.4744,15.80413,1.6033,180.7,245.32,24549.2,1.0,{'contains_all': 1.0},12116.2054,False,2,ok,,17,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,25.0,T13,SUMMARIZE,4539,71,418.3576,5.89236,2.0043,209.0,339.4,24549.2,1.0,{'contains_any': 1.0},12534.5629,False,2,ok,,21,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,25.5,COMPACT_3,COMPACTION,4758,468,1382.7566,,5.5077,249.95,338.24,24549.2,,{},13917.3195,True,3,ok,,56,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,26.0,T14,RECALL,3673,45,305.9935,6.79986,1.7038,181.13,267.32,24549.2,1.0,{'contains_all': 1.0},14223.313,False,3,ok,,18,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,27.0,T15,SONDA,3793,107,478.3184,4.47027,2.3037,206.74,329.99,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",14701.6314,False,3,ok,,24,True,v3
AWQ_compaction_rep2,AWQ,compaction,2,28.0,T16,RECALL,3944,42,302.0452,7.19155,1.7028,179.01,273.48,24549.2,1.0,{'contains_any': 1.0},15003.6766,False,3,ok,,18,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,0.0,T01,FACT,3183,13,380.0853,29.23733,1.4018,272.65,399.74,24549.2,1.0,{'contains_all': 1.0},380.0853,False,0,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,1.0,T02,FACT,3233,4,194.6403,48.66007,1.3166,150.46,188.88,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",574.7256,False,0,ok,,14,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,2.0,SONDA_A,SONDA,3284,5,197.7727,39.55453,1.3017,153.76,189.35,24549.2,1.0,{'contains_all': 1.0},772.4983,False,0,ok,,14,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,3.0,T03,CLASSIFY,3357,76,393.8516,5.18226,2.0029,195.91,298.86,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",1166.3498,False,0,ok,,21,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,4.0,T04,CONSTRAINT,3687,395,1111.6644,2.81434,4.6064,240.11,326.86,24549.2,0.9167,{'rota': 0.9166666666666666},2278.0142,False,0,ok,,47,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,5.0,T05,DRAFT,4182,230,783.2702,3.40552,3.4058,228.76,324.96,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",3061.2844,False,0,ok,,35,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,6.0,T06,FACT,4450,25,272.7797,10.91119,1.6035,172.89,265.17,24549.2,1.0,{'contains_all': 1.0},3334.0641,False,0,ok,,17,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,7.0,SONDA_B,SONDA,4508,6,258.0016,43.00026,1.5031,175.5,240.86,24549.2,1.0,{'contains_all': 1.0},3592.0657,False,0,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,7.5,COMPACT_1,COMPACTION,4662,400,1231.0191,,4.9063,250.13,346.03,24549.2,,{},4823.0848,True,1,ok,,50,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,8.0,T07,SUMMARIZE,3608,139,528.2603,3.80043,2.5037,210.18,330.1,24549.2,1.0,{'contains_any': 1.0},5351.3451,False,1,ok,,26,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,9.0,SONDA_D,SONDA,3797,9,207.9268,23.10298,1.4019,151.33,205.12,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5559.272,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,10.0,FACT_M1,FACT,3847,8,219.7047,27.46308,1.4025,159.88,218.13,24549.2,1.0,{'contains_all': 1.0},5778.9766,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,11.0,SONDA_E,SONDA,3896,6,225.0908,37.51513,1.4029,162.93,216.37,24549.2,1.0,{'contains_any': 1.0},6004.0674,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,12.0,FACT_M2,FACT,3938,7,229.3828,32.76897,1.4028,166.26,219.62,24549.2,1.0,{'contains_all': 1.0},6233.4502,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,13.0,SONDA_F,SONDA,3982,4,230.1863,57.54657,1.4024,166.84,216.12,24549.2,1.0,{'contains_all': 1.0},6463.6365,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,14.0,T08,FACT,4021,13,255.9041,19.68493,1.5027,172.84,219.15,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",6719.5406,False,1,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,15.0,SONDA_G,SONDA,4078,2,221.5198,110.75988,1.4028,161.41,219.19,24549.2,1.0,{'contains_any': 1.0},6941.0603,False,1,ok,,15,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,16.0,FACT_M3,FACT,4114,9,252.6084,28.06759,1.5034,171.04,232.19,24549.2,1.0,{'contains_all': 1.0},7193.6687,False,1,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,17.0,SONDA_H,SONDA,4159,7,246.0097,35.14424,1.5028,166.98,217.87,24549.2,1.0,{'contains_any': 1.0},7439.6784,False,1,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,18.0,T09,CONSTRAINT,4353,150,606.6881,4.04459,2.7045,223.59,335.8,24549.2,1.0,{'rota': 1.0},8046.3665,False,1,ok,,28,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,19.0,SONDA_I,SONDA,4545,5,244.479,48.89579,1.5035,164.83,225.95,24549.2,1.0,{'contains_all': 1.0},8290.8455,False,1,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,19.5,COMPACT_2,COMPACTION,4698,448,1342.7332,,5.3078,252.04,344.58,24549.2,,{},9633.5787,True,2,ok,,54,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,20.0,T10,DRAFT,3692,512,1403.971,2.74213,5.6076,249.3,329.32,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",11037.5496,False,2,ok,,57,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,21.0,T11,RECALL,4253,46,343.4056,7.46534,1.8039,191.35,306.46,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",11380.9552,False,2,ok,,19,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,22.0,SONDA_J,SONDA,4342,5,241.5452,48.30903,1.5027,163.84,218.17,24549.2,1.0,{'contains_all': 1.0},11622.5004,False,2,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,23.0,SONDA_C,SONDA,4393,5,252.1685,50.43371,1.5029,171.25,224.99,24549.2,0.0,{'contains_any': 0.0},11874.6689,False,2,ok,,16,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,24.0,T12,FACT,4428,18,289.8622,16.10345,1.6026,184.39,260.79,24549.2,1.0,{'contains_all': 1.0},12164.5311,False,2,ok,,17,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,25.0,T13,SUMMARIZE,4539,71,417.8471,5.88517,2.003,209.54,343.97,24549.2,1.0,{'contains_any': 1.0},12582.3781,False,2,ok,,21,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,25.5,COMPACT_3,COMPACTION,4758,468,1391.4756,,5.5069,251.71,340.74,24549.2,,{},13973.8538,True,3,ok,,56,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,26.0,T14,RECALL,3673,45,297.9848,6.62188,1.7028,177.32,262.47,24549.2,1.0,{'contains_all': 1.0},14271.8385,False,3,ok,,18,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,27.0,T15,SONDA,3793,107,478.6952,4.47379,2.3043,207.77,327.77,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",14750.5337,False,3,ok,,24,True,v3
AWQ_compaction_rep1,AWQ,compaction,1,28.0,T16,RECALL,3944,42,301.2381,7.17234,1.703,179.16,282.72,24549.2,1.0,{'contains_any': 1.0},15051.7719,False,3,ok,,18,True,v3
AWQ_naive_rep3,AWQ,naive,3,0.0,T01,FACT,3183,13,371.6916,28.59166,1.4027,266.93,399.44,24549.2,1.0,{'contains_all': 1.0},371.6916,False,0,ok,,15,True,v3
AWQ_naive_rep3,AWQ,naive,3,1.0,T02,FACT,3233,4,190.4894,47.62234,1.3023,148.85,188.82,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",562.181,False,0,ok,,14,True,v3
AWQ_naive_rep3,AWQ,naive,3,2.0,SONDA_A,SONDA,3284,5,195.9854,39.19708,1.3029,152.33,178.59,24549.2,1.0,{'contains_all': 1.0},758.1664,False,0,ok,,14,True,v3
AWQ_naive_rep3,AWQ,naive,3,3.0,T03,CLASSIFY,3357,76,392.7707,5.16804,2.0042,195.69,299.22,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",1150.9371,False,0,ok,,21,True,v3
AWQ_naive_rep3,AWQ,naive,3,4.0,T04,CONSTRAINT,3687,395,1110.713,2.81193,4.6069,240.15,330.01,24549.2,0.9167,{'rota': 0.9166666666666666},2261.65,False,0,ok,,47,True,v3
AWQ_naive_rep3,AWQ,naive,3,5.0,T05,DRAFT,4182,230,770.733,3.35101,3.4049,225.31,331.22,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",3032.383,False,0,ok,,35,True,v3
AWQ_naive_rep3,AWQ,naive,3,6.0,T06,FACT,4450,25,273.2197,10.92879,1.6028,172.76,256.79,24549.2,1.0,{'contains_all': 1.0},3305.6027,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,7.0,SONDA_B,SONDA,4508,6,256.225,42.70417,1.5031,173.95,226.78,24549.2,1.0,{'contains_all': 1.0},3561.8277,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,8.0,T07,SUMMARIZE,4553,158,640.6549,4.05478,2.8038,227.79,340.1,24549.2,1.0,{'contains_any': 1.0},4202.4826,False,0,ok,,29,True,v3
AWQ_naive_rep3,AWQ,naive,3,9.0,SONDA_D,SONDA,4761,11,276.076,25.09781,1.6026,174.43,256.13,24549.2,0.5,"{'contains_all': 1.0, 'contains_any': 0.0}",4478.5586,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,10.0,FACT_M1,FACT,4813,8,258.2511,32.28139,1.5024,175.57,240.88,24549.2,1.0,{'contains_all': 1.0},4736.8097,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,11.0,SONDA_E,SONDA,4862,6,269.9502,44.9917,1.5029,183.5,245.27,24549.2,1.0,{'contains_any': 1.0},5006.7599,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,12.0,FACT_M2,FACT,4904,7,269.3716,38.48166,1.5028,183.06,242.67,24549.2,1.0,{'contains_all': 1.0},5276.1315,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,13.0,SONDA_F,SONDA,4948,5,271.2158,54.24315,1.5032,184.23,242.67,24549.2,1.0,{'contains_all': 1.0},5547.3473,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,14.0,T08,FACT,4988,15,302.8739,20.1916,1.6029,192.5,258.38,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",5850.2212,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,15.0,SONDA_G,SONDA,5047,4,267.5116,66.87789,1.5033,181.9,256.44,24549.2,1.0,{'contains_any': 1.0},6117.7328,False,0,ok,,16,True,v3
AWQ_naive_rep3,AWQ,naive,3,16.0,FACT_M3,FACT,5085,9,301.6029,33.51143,1.6035,191.75,251.11,24549.2,1.0,{'contains_all': 1.0},6419.3357,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,17.0,SONDA_H,SONDA,5130,8,292.6848,36.58561,1.6029,186.54,271.34,24549.2,1.0,{'contains_any': 1.0},6712.0205,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,18.0,T09,CONSTRAINT,5325,150,660.0628,4.40042,2.8049,234.87,356.8,24549.2,1.0,{'rota': 1.0},7372.0833,False,0,ok,,29,True,v3
AWQ_naive_rep3,AWQ,naive,3,19.0,SONDA_I,SONDA,5517,6,282.4779,47.07965,1.6036,179.18,271.73,24549.2,1.0,{'contains_all': 1.0},7654.5612,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,20.0,T10,DRAFT,5598,224,860.9721,3.84363,3.506,245.09,353.69,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0, 'required_fields': 1.0}",8515.5334,False,0,ok,,36,True,v3
AWQ_naive_rep3,AWQ,naive,3,21.0,T11,RECALL,5870,42,388.4008,9.24764,1.9037,205.08,340.2,24549.2,1.0,"{'contains_all': 1.0, 'contains_any': 1.0}",8903.9342,False,0,ok,,20,True,v3
AWQ_naive_rep3,AWQ,naive,3,22.0,SONDA_J,SONDA,5955,6,299.7035,49.95058,1.6028,191.17,300.8,24549.2,1.0,{'contains_all': 1.0},9203.6377,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,23.0,SONDA_C,SONDA,6007,5,316.4127,63.28254,1.6025,202.2,280.6,24549.2,1.0,{'contains_any': 1.0},9520.0504,False,0,ok,,17,True,v3
AWQ_naive_rep3,AWQ,naive,3,24.0,T12,FACT,6042,40,426.846,10.67115,1.903,226.91,354.83,24549.2,1.0,{'contains_all': 1.0},9946.8964,False,0,ok,,20,True,v3
AWQ_naive_rep3,AWQ,naive,3,25.0,T13,SUMMARIZE,6175,71,498.2219,7.01721,2.2042,226.71,367.02,24549.2,1.0,{'contains_any': 1.0},10445.1183,False,0,ok,,23,True,v3
AWQ_naive_rep3,AWQ,naive,3,26.0,T14,RECALL,6282,23,361.3763,15.71201,1.8033,203.06,326.34,24549.2,1.0,{'contains_all': 1.0},10806.4946,False,0,ok,,19,True,v3
